0.9999966598,0.0012304771,0.0022729511,0.0012294374,-0.9999991390,0.0004587611,0.0022735136,-0.0004559651,-0.9999973116
0.9999966259,0.0012470937,0.0022788179,0.0012460346,-0.9999991151,0.0004661269,0.0022793972,-0.0004632858,-0.9999972949
0.9999965898,0.0012638227,0.0022854036,0.0012627441,-0.9999990907,0.0004733264,0.0022859997,-0.0004704389,-0.9999972764
0.9999965513,0.0012806571,0.0022928918,0.0012795589,-0.9999990660,0.0004803530,0.0022935049,-0.0004774175,-0.9999972560
0.9999964878,0.0013060916,0.0023061736,0.0013049636,-0.9999990282,0.0004905646,0.0023068121,-0.0004875534,-0.9999972205
0.9999964650,0.0013146161,0.0023112148,0.0013134780,-0.9999990154,0.0004938792,0.0023118617,-0.0004908418,-0.9999972072
0.9999964167,0.0013317268,0.0023222926,0.0013305682,-0.9999989896,0.0005003763,0.0023229566,-0.0004972846,-0.9999971783
0.9999963647,0.0013489077,0.0023347370,0.0013477282,-0.9999989634,0.0005067018,0.0023354180,-0.0005035534,-0.9999971461
0.9999963090,0.0013661406,0.0023485559,0.0013649397,-0.9999989370,0.0005128644,0.0023492541,-0.0005096569,-0.9999971106
0.9999962183,0.0013920575,0.0023718117,0.0013908236,-0.9999988967,0.0005218063,0.0023725355,-0.0005185055,-0.9999970511
0.9999961863,0.0014007139,0.0023802250,0.0013994688,-0.9999988831,0.0005246842,0.0023809573,-0.0005213511,-0.9999970296
0.9999961194,0.0014180487,0.0023979682,0.0014167811,-0.9999988558,0.0005302670,0.0023987175,-0.0005268676,-0.9999969843
0.9999960494,0.0014354036,0.0024167909,0.0014341131,-0.9999988282,0.0005356188,0.0024175569,-0.0005321508,-0.9999969361
0.9999959765,0.0014527656,0.0024364968,0.0014514522,-0.9999988004,0.0005407394,0.0024372794,-0.0005372008,-0.9999968855
0.9999958630,0.0014788090,0.0024672058,0.0014774613,-0.9999987584,0.0005479717,0.0024680130,-0.0005443242,-0.9999968063
0.9999958244,0.0014874885,0.0024776162,0.0014861295,-0.9999987443,0.0005502595,0.0024784316,-0.0005465751,-0.9999967793
0.9999957465,0.0015048425,0.0024984939,0.0015034611,-0.9999987160,0.0005546453,0.0024993253,-0.0005508866,-0.9999967249
0.9999956683,0.0015221878,0.0025192062,0.0015207848,-0.9999986875,0.0005587685,0.0025200534,-0.0005549349,-0.9999966707
0.9999955905,0.0015395201,0.0025394623,0.0015380961,-0.9999986589,0.0005626197,0.0025403251,-0.0005587113,-0.9999966173
0.9999954764,0.0015655033,0.0025683275,0.0015640497,-0.9999986156,0.0005678556,0.0025692130,-0.0005638360,-0.9999965406
0.9999954395,0.0015741645,0.0025773901,0.0015727017,-0.9999986012,0.0005694478,0.0025782829,-0.0005653917,-0.9999965164
0.9999953679,0.0015914924,0.0025944638,0.0015900124,-0.9999985721,0.0005723866,0.0025953711,-0.0005682587,-0.9999964706
0.9999953000,0.0016088364,0.0026099067,0.0016073410,-0.9999985429,0.0005749758,0.0026108279,-0.0005707781,-0.9999964289
0.9999952364,0.0016262094,0.0026234683,0.0016247005,-0.9999985136,0.0005771887,0.0026244030,-0.0005729236,-0.9999963921
0.9999951506,0.0016523705,0.0026397767,0.0016508456,-0.9999984693,0.0005797310,0.0026407306,-0.0005753703,-0.9999963477
