0.0071760760,0.0009251378,-0.4360646267
0.0072327079,0.0008658029,-0.4411304282
0.0070950028,0.0007747537,-0.4489535933
0.0069955554,0.0007437988,-0.4516146421
0.0067114291,0.0006815680,-0.4570159387
0.0063219627,0.0006176515,-0.4625141094
0.0058297062,0.0005528919,-0.4681006917
0.0049603549,0.0004575240,-0.4766027789
0.0046429011,0.0004255487,-0.4794613064
0.0039691314,0.0003632201,-0.4852089163
0.0032560146,0.0003017128,-0.4909858003
0.0025188726,0.0002423292,-0.4967753351
0.0014228869,0.0001372330,-0.5054330913
0.0010695093,0.0000922892,-0.5082992573
0.0003725761,0.0000018304,-0.5140148327
-0.0002922034,-0.0000892822,-0.5196895532
-0.0009118801,-0.0001810072,-0.5253111210
-0.0017373551,-0.0003232846,-0.5336226300
-0.0019809057,-0.0003702900,-0.5363554992
-0.0024085572,-0.0004665969,-0.5417578593
-0.0027584513,-0.0005659941,-0.5470721776
-0.0030181107,-0.0006659528,-0.5522894182
-0.0032638050,-0.0008201977,-0.5599435880
-0.0033057753,-0.0008720444,-0.5624468990
-0.0033227189,-0.0009801209,-0.5673802210
-0.0032667343,-0.0010925784,-0.5722244749
-0.0031294034,-0.0012073449,-0.5769768089
-0.0028251271,-0.0013886299,-0.5839665330
-0.0026975274,-0.0014517167,-0.5862598583
-0.0024158970,-0.0015809176,-0.5908049689
-0.0021033001,-0.0017173732,-0.5952987105
-0.0017711346,-0.0018590084,-0.5997530479
-0.0012888633,-0.0020835753,-0.6063990230
-0.0011327896,-0.0021614015,-0.6086067698
-0.0008445013,-0.0023250982,-0.6130279579
-0.0005978155,-0.0024959921,-0.6174648020
-0.0003996103,-0.0026729049,-0.6219272534
-0.0002312470,-0.0029530328,-0.6287012420
-0.0002096459,-0.0030497299,-0.6309827559
-0.0002373884,-0.0032493883,-0.6355984694
-0.0003592569,-0.0034565219,-0.6402865315
-0.0005785284,-0.0036694989,-0.6450529626
-0.0010975416,-0.0040026797,-0.6523644571
-0.0013191662,-0.0041157581,-0.6548447159
-0.0018455458,-0.0043476804,-0.6598794537
-0.0024773632,-0.0045853556,-0.6650117316
-0.0032066766,-0.0048256152,-0.6702374900
-0.0044771772,-0.0051958148,-0.6782580932
-0.0049375689,-0.0053205693,-0.6809740055
-0.0059227748,-0.0055741925,-0.6864758817
-0.0069701929,-0.0058283668,-0.6920574606
-0.0080687789,-0.0060828165,-0.6977095218
-0.0097945801,-0.0064698148,-0.7063190731
-0.0103820360,-0.0065988602,-0.7092178148
-0.0115627549,-0.0068574974,-0.7150493066
-0.0127445411,-0.0071141006,-0.7209228651
-0.0138958165,-0.0073664355,-0.7268140526
-0.0155817725,-0.0077446003,-0.7357041021
-0.0161230599,-0.0078696352,-0.7386739164
-0.0171590684,-0.0081186072,-0.7446117401
-0.0181287460,-0.0083618410,-0.7505432502
-0.0190004057,-0.0086002521,-0.7564426826
-0.0201723661,-0.0089552888,-0.7652741001
-0.0205200521,-0.0090720514,-0.7682065574
-0.0211352506,-0.0093017729,-0.7740419388
-0.0216512595,-0.0095251823,-0.7798420158
-0.0220339078,-0.0097416784,-0.7855792462
-0.0224572931,-0.0100624593,-0.7941419237
-0.0225539117,-0.0101669972,-0.7969795275
-0.0226641758,-0.0103735691,-0.8026175319
-0.0226793639,-0.0105743633,-0.8082148814
-0.0225752113,-0.0107694746,-0.8137497470
-0.0223286437,-0.0110583121,-0.8220339556
-0.0222171660,-0.0111520887,-0.8247847104
-0.0219460895,-0.0113378954,-0.8302665028
-0.0216261892,-0.0115168314,-0.8357300819
-0.0212365581,-0.0116887915,-0.8411565984
-0.0206586292,-0.0119449423,-0.8493284656
-0.0204651126,-0.0120283249,-0.8520568590
-0.0200762484,-0.0121939273,-0.8575185117
-0.0196972244,-0.0123528218,-0.8629939833
-0.0193064434,-0.0125061080,-0.8684625993
-0.0188312265,-0.0127320615,-0.8767519489
-0.0186960819,-0.0128051319,-0.8795309697
-0.0184566517,-0.0129492868,-0.8851094376
-0.0182708587,-0.0130864272,-0.8907209708
-0.0181186584,-0.0132150021,-0.8963461913
-0.0180455800,-0.0134068204,-0.9048801727
-0.0180533611,-0.0134675844,-0.9077414746
-0.0181162997,-0.0135863284,-0.9134863614
-0.0182441378,-0.0136976282,-0.9192607213
-0.0184077975,-0.0137998619,-0.9250371894
-0.0187945171,-0.0139448502,-0.9337657035
-0.0189508524,-0.0139893890,-0.9366821533
-0.0192937535,-0.0140756833,-0.9425170357
-0.0196719579,-0.0141501622,-0.9483480352
-0.0200536272,-0.0142148729,-0.9541473558
-0.0206999193,-0.0143026848,-0.9628424240
-0.0209212844,-0.0143273008,-0.9657272800
-0.0213565264,-0.0143711462,-0.9714648928
-0.0217862920,-0.0144049611,-0.9771612023
-0.0221604267,-0.0144261288,-0.9827761607
-0.0227086199,-0.0144478281,-0.9911197716
-0.0228734561,-0.0144501853,-0.9938675392
-0.0233420581,-0.0144396374,-1.0033276894
-0.0232858805,-0.0140612495,-1.0082212560
-0.0231022431,-0.0138841321,-1.0131068844
