0.0026998062,-0.0014726216,0.5080831991,-1.2160632696,-0.0028162929,1.4441710064,-1.6065680397,-0.0037735927,0.0002147573,0.5025704556,-1.2124680021,-0.0013062805,1.4386103261,-1.5900988385
0.0026384470,-0.0015339808,0.5081311360,-1.2162070803,-0.0030080405,1.4460285613,-1.6069079123,-0.0037429131,0.0002147573,0.5023307711,-1.2124680021,-0.0015219966,1.4400124804,-1.5894785350
0.0026384470,-0.0015646604,0.5081790729,-1.2163029541,-0.0030679616,1.4466517410,-1.6070318292,-0.0037429131,0.0002147573,0.5022828342,-1.2124680021,-0.0015819177,1.4404918494,-1.5893002097
0.0025770877,-0.0015953400,0.5081790729,-1.2164467648,-0.0031638354,1.4478861162,-1.6072938044,-0.0037122335,0.0002147573,0.5021390235,-1.2124680021,-0.0016538230,1.4414386032,-1.5889855040
0.0025464081,-0.0016260196,0.5082270098,-1.2165905755,-0.0032357407,1.4491085071,-1.6075730368,-0.0036815539,0.0002147573,0.5019472759,-1.2124680021,-0.0017137442,1.4423733727,-1.5887252066
0.0024850489,-0.0016566993,0.5082749467,-1.2167343862,-0.0033076461,1.4503189138,-1.6078668900,-0.0036815539,0.0001840777,0.5018034652,-1.2125159390,-0.0017377126,1.4433081423,-1.5885188383
0.0024236896,-0.0017180585,0.5083708205,-1.2170220076,-0.0034035199,1.4520566264,-1.6083299605,-0.0036201947,0.0001840777,0.5015637807,-1.2126597497,-0.0017496968,1.4446623597,-1.5883043206
0.0024236896,-0.0017487381,0.5083708205,-1.2170699445,-0.0034394725,1.4526198850,-1.6084891110,-0.0036201947,0.0001840777,0.5014679069,-1.2126597497,-0.0017496968,1.4451057760,-1.5882566234
0.0023623304,-0.0017794177,0.5084666943,-1.2172616921,-0.0035113779,1.4537224337,-1.6088131644,-0.0035895150,0.0001840777,0.5013240962,-1.2127556235,-0.0017377126,1.4459566560,-1.5881950245
0.0023316508,-0.0018100973,0.5085625681,-1.2174534397,-0.0035952675,1.4547650613,-1.6091427306,-0.0035895150,0.0001840777,0.5011802855,-1.2128994342,-0.0017257284,1.4467835675,-1.5881760894
0.0023009712,-0.0018407769,0.5086584419,-1.2176451873,-0.0036911413,1.4557597519,-1.6094742143,-0.0035588354,0.0001533981,0.5010844117,-1.2129953080,-0.0017137442,1.4475505579,-1.5881964626
0.0022396120,-0.0019021362,0.5088981264,-1.2179328087,-0.0038709046,1.4571259536,-1.6099710802,-0.0035281558,0.0001533981,0.5009406010,-1.2131870556,-0.0017137442,1.4486291381,-1.5882942539
0.0022089323,-0.0019328158,0.5089940002,-1.2180286825,-0.0039547942,1.4575454014,-1.6101359832,-0.0034974762,0.0001533981,0.5008926641,-1.2132829294,-0.0017137442,1.4489527122,-1.5883429098
0.0021782527,-0.0019634954,0.5091857478,-1.2182204301,-0.0041105891,1.4583483445,-1.6104626731,-0.0034974762,0.0001533981,0.5008447272,-1.2134267401,-0.0017377126,1.4495639077,-1.5884617934
0.0021475731,-0.0019941750,0.5093774954,-1.2184121777,-0.0043023367,1.4590673980,-1.6107843297,-0.0034667966,0.0001533981,0.5007967903,-1.2135705508,-0.0017736653,1.4501271662,-1.5886065628
0.0021168935,-0.0020248546,0.5096171799,-1.2186518622,-0.0045060686,1.4597145461,-1.6110985561,-0.0034361170,0.0001533981,0.5007967903,-1.2137622984,-0.0018335864,1.4506185194,-1.5887743419
0.0020555343,-0.0020862139,0.5100006751,-1.2189394836,-0.0048655953,1.4605534419,-1.6115529979,-0.0034054373,0.0001227185,0.5007967903,-1.2140499198,-0.0019534287,1.4512416991,-1.5890614840
0.0020248546,-0.0020862139,0.5101924227,-1.2190353574,-0.0049974218,1.4607931264,-1.6116999245,-0.0034054373,0.0001227185,0.5008447272,-1.2140978567,-0.0020013656,1.4514094783,-1.5891652674
